"","period","avg.val","measurement.type","discharge","on.time","all.params","meets.frequency","resamples","resample.report","num.params.month","num.riles.infrac","num.noriles.infrac","num.complaints","num.permits","plant.ID"
"17256",201712,6.2,"AC","SI","SI","NO","NO","SI","SI",5,1,0,0,NA,923
"17257",201801,6.5,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17258",201802,6.75,"AC","SI","NO","NO","NO","SI","SI",5,1,0,0,NA,923
"17259",201803,6.53,"AC","SI","SI","NO","NO","SI","SI",5,1,0,0,NA,923
"17260",201804,6.84,"AC","SI","SI","NO","NO","SI","SI",5,1,0,0,NA,923
"17261",201805,6.73,"AC","SI","SI","NO","NO","SI","SI",5,1,0,0,NA,923
"17262",201806,6.46,"AC","SI","SI","NO","NO","SI","SI",5,1,0,0,NA,923
"17263",201807,6.85,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17264",201808,6.2,"AC","SI","NO","NO","NO","SI","SI",5,1,0,0,NA,923
"17265",201809,6.45,"AC","SI","SI","NO","NO","SI","SI",5,1,0,0,NA,923
"17266",201810,6.3,"AC","SI","SI","NO","NO","SI","SI",5,1,0,0,NA,923
"17267",201811,6.26,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",29,1,0,0,NA,923
"17268",201812,6.7,"AC","SI","SI","NO","NO","SI","SI",5,1,0,0,NA,923
"17269",201901,6.14,"AC","SI","SI","NO","NO","SI","SI",5,1,0,0,NA,923
"17270",201902,6.87,"AC","SI","NO","NO","NO","SI","SI",5,1,0,0,NA,923
"17271",201903,6.3,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17272",201904,6.48,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17273",201905,6.43,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17274",201906,6.33,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17275",201907,6.65,"AC","SI","NO","NO","NO","SI","SI",5,1,0,0,NA,923
"17276",201908,6.25,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17277",201909,6.3,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17278",201910,6.4,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17279",201911,6.3,"AC","SI","NO","SI","NO","SI","NULL",29,1,0,0,NA,923
"17280",201912,6.7,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17281",202001,6.26,"AC","SI","NO","NO","NO","SI","SI",NA,1,0,0,NA,923
"17282",202002,6.43,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",NA,1,0,0,NA,923
"17283",202005,6.5,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",NA,1,0,0,NA,923
"17284",202006,6.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,1,0,0,NA,923
"17285",201702,4.25,"AC","SI","NO","SI","NO","SI","NO",9,0,0,2,1,913
"17286",201703,4.55,"AC","SI","NO","SI","NO","SI","NO",9,0,0,2,1,913
"17287",201704,3.9,"AC","SI","NO","SI","NO","SI","NO",9,0,0,2,1,913
"17288",201705,4.1,"AC","SI","NO","NO","NO","SI","NO",36,0,0,2,1,913
"17289",201706,3.8,"AC","SI","NO","SI","NO","SI","NO",NA,0,0,2,1,913
"17290",201707,4.93333333333333,"AC","SI","SI","SI","NO","SI","SI",9,0,0,2,1,913
"17291",201708,5,"AC","SI","NO","SI","NO","SI","SI",NA,0,0,2,1,913
"17292",201709,4.5,"AC","SI","NO","SI","NO","SI","SI",NA,0,0,2,1,913
"17293",201710,4.7,"AC","SI","NO","SI","NO","SI","SI",NA,0,0,2,1,913
"17294",201712,5.55,"AC","SI","NO","SI","NO","SI","SI",9,0,0,2,1,913
"17295",201801,6,"AC","SI","NO","SI","NO","SI","SI",9,0,0,2,1,913
"17296",201802,4.7,"AC","SI","NO","SI","NO","NO","NO APLICA",9,0,0,2,1,913
"17297",201803,5,"AC","SI","NO","SI","NO","SI","SI",NA,0,0,2,1,913
"17298",201804,5.9,"AC","SI","NO","SI","NO","SI","SI",NA,0,0,2,1,913
"17299",201805,4.5,"AC","SI","NO","SI","NO","SI","SI",9,0,0,2,1,913
"17300",201806,4.9,"AC","SI","NO","SI","NO","SI","SI",9,0,0,2,1,913
"17301",201807,4.65,"AC","SI","NO","SI","NO","SI","SI",9,0,0,2,1,913
"17302",201808,4.5,"AC","SI","NO","SI","NO","NO","NO APLICA",9,0,0,2,1,913
"17303",201809,4.15,"AC","SI","NO","SI","NO","SI","SI",NA,0,0,2,1,913
"17304",201810,4.3,"AC","SI","NO","SI","NO","SI","SI",NA,0,0,2,1,913
"17305",201811,4.3,"AC","SI","NO","SI","NO","NO","NO APLICA",9,0,0,2,1,913
"17306",201812,4.65,"AC","SI","SI","SI","NO","SI","SI",9,0,0,2,1,913
"17307",201901,4.85,"AC","SI","NO","NO","NO","SI","SI",NA,0,0,2,1,913
"17308",201902,4.75,"AC","SI","NO","SI","NO","SI","SI",9,0,0,2,1,913
"17309",201903,4.9,"AC","SI","SI","SI","NO","SI","SI",9,0,0,2,1,913
"17310",201904,5,"AC","SI","SI","SI","NO","SI","SI",9,0,0,2,1,913
"17311",201905,5.2,"AC","SI","SI","SI","NO","SI","SI",9,0,0,2,1,913
"17312",201906,4.7,"AC","SI","NO","NO","NO","SI","SI",9,0,0,2,1,913
"17313",201907,4.4,"AC","SI","SI","NO","NO","SI","SI",9,0,0,2,1,913
"17314",201908,5.65,"AC","SI","SI","SI","NO","SI","SI",NA,0,0,2,1,913
"17315",201909,6.8,"AC","SI","SI","SI","NO","SI","SI",9,0,0,2,1,913
"17316",201910,4.5,"AC","SI","NO","SI","NO","SI","SI",9,0,0,2,1,913
"17317",201911,4.4,"AC","SI","NO","SI","NO","SI","SI",9,0,0,2,1,913
"17318",201912,6.55,"AC","SI","NO","SI","NO","SI","SI",9,0,0,2,1,913
"17319",202001,8,"AC","SI","SI","SI","NO","SI","SI",NA,0,0,2,1,913
"17320",202002,6,"AC","SI","NO","SI","NO","NO","NO APLICA",NA,0,0,2,1,913
"17321",202003,5.4,"AC","SI","NO","SI","NO","NO","NO APLICA",NA,0,0,2,1,913
"17322",202005,5.5,"AC","SI","NO","SI","NO","NO","NO APLICA",NA,0,0,2,1,913
"17323",202006,6.2,"AC","SI","NO","SI","NO","NO","NO APLICA",NA,0,0,2,1,913
"17324",201901,7.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,0,0,1,921
"17325",201902,6.81,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,0,0,1,921
"17326",201903,6.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,0,0,1,921
"17327",201904,7.71,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,0,0,1,921
"17328",201905,7.55,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,0,0,1,921
"17329",201906,7.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,0,0,1,921
"17330",201907,7.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,0,0,1,921
"17331",201908,7.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,0,0,1,921
"17332",201909,7.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,0,0,1,921
"17333",201910,7.5,"AC","SI","SI","SI","NO","NO","NO APLICA",6,0,0,0,1,921
"17334",201911,8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,0,0,1,921
"17335",201912,7.3,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,0,0,1,921
"17336",202001,7.3,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,921
"17337",202002,8,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,921
"17338",202003,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,921
"17339",202004,7.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,921
"17340",202005,7.16666666666667,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,921
"17341",202006,7.66666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,921
"17342",201802,7.39,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",11,0,0,0,NA,926
"17343",201803,6.98,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",35,0,0,0,NA,926
"17344",201804,7.17,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",11,0,0,0,NA,926
"17345",201901,6.7,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17346",201902,6.2,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17347",201903,7.1,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17348",201904,6.6,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17349",201905,6.2,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17350",201906,6.7,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17351",201907,6.1,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17352",201908,8.3,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17353",201909,6.2,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17354",201910,6.8,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17355",201911,6.5,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17356",201912,6.5,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,1,1,4,3,938
"17357",202001,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,1,1,4,3,938
"17358",201811,7,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,0,0,1,925
"17359",201812,7.5,"AC","SI","SI","SI","NO","SI","SI",35,1,0,0,1,925
"17360",201901,7.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,0,0,1,925
"17361",201902,7,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,0,0,1,925
"17362",201903,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,0,0,1,925
"17363",201904,6.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,0,0,1,925
"17364",201905,7.5,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,0,0,1,925
"17365",201906,NA,"AC","SI","NO","NO","NO","SI","SI",NA,1,0,0,1,925
"17366",201907,NA,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",NA,1,0,0,1,925
"17367",201908,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,0,0,1,925
"17368",201909,8.1,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,0,0,1,925
"17369",201910,8,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,0,0,1,925
"17370",201911,7.2,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,0,0,1,925
"17371",201912,6.7,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",35,1,0,0,1,925
"17372",202001,8.1,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,1,0,0,1,925
"17373",202002,7.5,"AC","SI","NO","SI","NO","SI","SI",NA,1,0,0,1,925
"17374",202003,7.7,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,1,0,0,1,925
"17375",202004,7.1,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,1,0,0,1,925
"17376",201901,7.11,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,0,1,NA,932
"17377",201902,7.68,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,0,1,NA,932
"17378",201903,7.17,"AC","SI","NO","SI","NO","SI","SI",7,0,0,1,NA,932
"17379",201904,8.4,"AC","SI","SI","SI","NO","SI","SI",7,0,0,1,NA,932
"17380",201905,7.67,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,NA,932
"17381",201906,7.63,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,NA,932
"17382",201907,7.21,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,1,NA,932
"17383",201908,6.8,"AC","SI","SI","SI","NO","SI","SI",29,0,0,1,NA,932
"17384",201909,6.51,"AC","SI","SI","SI","NO","SI","SI",7,0,0,1,NA,932
"17385",201910,6.53,"AC","SI","NO","SI","NO","SI","SI",7,0,0,1,NA,932
"17386",201911,6.58,"AC","SI","NO","SI","NO","NO","NO APLICA",7,0,0,1,NA,932
"17387",202005,6.8,"AC","SI","SI","SI","NO","NO","NO APLICA",NA,0,0,1,NA,932
"17388",202006,6.53,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,1,NA,932
"17389",201704,7.83,"AC","SI","NO","NO","NO","NO","NO APLICA",8,1,0,0,NA,932
"17390",201705,6.84,"AC","SI","NO","NO","NO","NO","NO APLICA",8,1,0,0,NA,932
"17391",201706,7.38,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17392",201707,6.75,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17393",201708,7.18,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17394",201709,6.67,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17395",201710,7.43,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17396",201711,7.065,"AC","SI","NO","NO","NO","SI","SI",8,1,0,0,NA,932
"17397",201801,9.27,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17398",201802,6.26,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,0,0,NA,932
"17399",201803,6.55,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,0,0,NA,932
"17400",201804,6.74,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17401",201805,6.21,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17402",201901,7.795,"AC","SI","NO","NO","NO","SI","NULL",NA,1,0,0,NA,932
"17403",201902,6.62,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17404",201903,7.11,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17405",201904,6.82,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17406",201905,6.46,"AC","SI","NO","SI","NO","NO","NO APLICA",8,1,0,0,NA,932
"17407",201906,6.89,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,0,0,NA,932
"17408",201907,6.85,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,0,0,NA,932
"17409",202005,5.84,"AC","SI","NO","NO","NO","NO","NO APLICA",NA,1,0,0,NA,932
"17410",202006,6.51,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",NA,1,0,0,NA,932
"17411",201710,6.75,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",31,0,0,0,1,935
"17412",201711,7.175,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",31,0,0,0,1,935
"17413",201712,7,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",31,0,0,0,1,935
"17414",201801,7.17,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",31,0,0,0,1,935
"17415",201802,6.595,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",31,0,0,0,1,935
"17416",201805,7.02,"AC","SI","SI","NO","SI","SI","SI",31,0,0,0,1,935
"17417",201806,7.005,"AC","SI","NO","NO","SI","SI","SI",31,0,0,0,1,935
"17418",201807,7.285,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",31,0,0,0,1,935
"17419",201808,7.39,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",31,0,0,0,1,935
"17420",201809,7.21,"AC","SI","NO","NO","SI","SI","SI",31,0,0,0,1,935
"17421",201810,7.015,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",31,0,0,0,1,935
"17422",201811,7.075,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",31,0,0,0,1,935
"17423",201812,7.015,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",31,0,0,0,1,935
"17424",201901,7.19,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",31,0,0,0,1,935
"17425",201903,7.465,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",31,0,0,0,1,935
"17426",201904,7.345,"AC","SI","NO","NO","SI","SI","SI",31,0,0,0,1,935
"17427",201905,7.495,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",31,0,0,0,1,935
"17428",201906,NA,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",NA,0,0,0,1,935
"17429",201907,NA,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",NA,0,0,0,1,935
"17430",201908,6.955,"AC","SI","NO","NO","SI","SI","SI",31,0,0,0,1,935
"17431",201909,7.26,"AC","SI","SI","NO","SI","SI","SI",31,0,0,0,1,935
"17432",201910,6.975,"AC","SI","NO","NO","SI","SI","SI",31,0,0,0,1,935
"17433",201911,7.415,"AC","SI","SI","NO","SI","SI","SI",31,0,0,0,1,935
"17434",201912,7.605,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",31,0,0,0,1,935
"17435",202001,7.35,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",NA,0,0,0,1,935
"17436",202002,7.6,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",NA,0,0,0,1,935
"17437",202003,7.75,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",NA,0,0,0,1,935
"17438",202004,8.23,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",NA,0,0,0,1,935
"17439",202005,7.215,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",NA,0,0,0,1,935
"17440",202006,6.33333333333333,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",NA,0,0,0,1,935
"17441",201701,4.24,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17442",201702,5.06,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17443",201703,6.73,"AC","SI","NO","SI","NO","NO","NO APLICA",29,1,0,0,NA,941
"17444",201704,7.42,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17445",201705,7.46,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17446",201706,6.64,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17447",201707,5.63,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17448",201708,5.4,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17449",201709,13.2,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17450",201710,6.2,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17451",201711,6.73,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17452",201801,10.05,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17453",201802,4.13,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17454",201803,12.16,"AC","SI","NO","NO","NO","NO","NO APLICA",29,1,0,0,NA,941
"17455",201804,6.63,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17456",201806,6.9,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17457",201807,7.69,"AC","SI","NO","SI","NO","NO","NO APLICA",6,1,0,0,NA,941
"17458",201712,6.97916666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17459",201801,8.18208333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17460",201802,8.34384615384615,"AC","SI","SI","SI","SI","SI","SI",13,0,0,1,2,942
"17461",201803,8.19444444444444,"AC","SI","SI","SI","NO","SI","SI",13,0,0,1,2,942
"17462",201804,7.65208333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17463",201805,8.0075,"AC","SI","SI","SI","SI","SI","SI",13,0,0,1,2,942
"17464",201806,7.45791666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17465",201807,7.4576,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17466",201808,7.77083333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17467",201809,7.5,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17468",201810,7.475,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17469",201811,7.69583333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",35,0,0,1,2,942
"17470",201812,7.725,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17471",201901,7.6875,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17472",201902,7.59583333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17473",201903,7.51666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17474",201904,7.70416666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17475",201905,6.70416666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17476",201906,7.8625,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17477",201907,7.8875,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17478",201908,8.07916666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17479",201909,7.46666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17480",201910,7.55833333333333,"AC","SI","SI","SI","SI","SI","SI",13,0,0,1,2,942
"17481",201911,7.95416666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",35,0,0,1,2,942
"17482",201912,7.8125,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,2,942
"17483",202001,7.825,"AC","SI","SI","SI","SI","SI","SI",NA,0,0,1,2,942
"17484",202002,7.5625,"AC","SI","NO","SI","SI","SI","SI",NA,0,0,1,2,942
"17485",202003,7.6625,"AC","SI","SI","SI","SI","SI","SI",NA,0,0,1,2,942
"17486",202004,7.66666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,2,942
"17487",202005,7.58333333333333,"AC","SI","SI","SI","SI","NO","NO APLICA",NA,0,0,1,2,942
"17488",202006,7.15416666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,2,942
"17489",201712,7.84,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17490",201801,7.7,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17491",201802,7.95,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17492",201803,7.31,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17493",201804,7.07,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17494",201805,7.4,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17495",201806,7.4,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17496",201807,8,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",25,0,0,1,6,944
"17497",201808,8.1,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17498",201809,7.9,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17499",201810,8.1,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17500",201811,7.9,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17501",201812,8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17502",201901,7.7,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17503",201902,8,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17504",201903,8.1,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17505",201904,8.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17506",201905,8.1,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17507",201906,7.975,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17508",201907,7.8,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",25,0,0,1,6,944
"17509",201908,8.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17510",201909,7.82,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17511",201910,7.88,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17512",201911,7.99,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17513",201912,7.85,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",13,0,0,1,6,944
"17514",202001,8.02,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,1,6,944
"17515",202002,7.97,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,1,6,944
"17516",202003,8.13,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,1,6,944
"17517",202004,7.96,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,0,1,6,944
"17518",202006,8.125,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,0,1,6,944
"17519",201808,7.88666666666667,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,1,1,2,929
"17520",201809,7.96,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,1,1,2,929
"17521",201810,7.915,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,1,1,2,929
"17522",201811,8.09666666666667,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,1,1,2,929
"17523",201812,8.00333333333333,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,1,1,2,929
"17524",201901,8.14,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,1,1,2,929
"17525",201902,8.11666666666667,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,1,1,2,929
"17526",201903,8.218,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,1,1,2,929
"17527",201904,8.03,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",6,0,1,1,2,929
